travel_dow,trip_purpose,distance,hh_vehicles,hh_size,hh_bikes,hh_descr,hh_income,gender,age,license,education_level,work_status,departure_time,choice
3,OTHER,1.4355590030097076,1,2,0,duplex_townhouse,2,0,71,1,1,Retired,11.708325685337469,passenger
4,OTHER,0.884090071455608,2,2,2,detached,7,1,58,1,6,FTE,13.678865165739374,drive
2,HOME_OTHER,6.413809798283152,0,1,0,appartment,6,1,53,1,2,FTE,16.656300904772237,pt
2,HOME_OTHER,1.2163313847403683,1,2,0,appartment,5,0,68,1,2,Retired,12.712926975359455,passenger
3,OTHER,5.673982295656208,2,3,0,detached,3,1,59,1,2,FTE,19.255464874465584,drive
4,HOME_OTHER,2.3413184106060845,2,4,2,detached,5,0,31,0,1,Unknown,19.547836082739686,passenger
2,HOME_OTHER,1.4322425722984193,2,3,0,appartment,7,0,59,1,5,FTE,17.104981728795572,drive
2,OTHER,0.21447254941654653,3,2,1,detached,7,1,57,1,5,FTE,5.4189433437877605,pt
1,HOME_OTHER,0.703945126065862,2,5,4,detached,7,0,54,1,5,FTE,22.319658352437642,drive
4,HOME_OTHER,0.3257718714797837,2,2,2,appartment,5,1,48,1,6,Retired,10.285419656750376,drive
1,HOME_OTHER,3.2077438805690157,3,5,1,detached,4,1,54,1,2,Retired,12.591382902571157,passenger
3,HOME_OTHER,2.613997090769488,1,2,0,detached,1,1,54,0,1,Retired,7.762523014658996,passenger
5,HOME_WORK,8.92474363944671,1,1,0,appartment,2,1,33,1,2,FTE,7.283789131245687,drive
1,HOME_OTHER,0.6452805050494933,1,1,0,appartment,5,1,11,0,1,Student,13.180733364655902,passenger
3,OTHER,3.667652122613981,2,1,0,detached,5,1,73,1,2,Volunteer,14.031564197539035,drive
2,OTHER,1.1888264377257596,3,1,0,duplex_townhouse,6,0,32,1,5,FTE,18.151608829969106,drive
4,SHOPPING,1.1428142255783307,1,1,0,duplex_townhouse,4,1,55,1,6,FTE,13.361698875495204,pt
1,HOME_EDU,0.5088638322916379,1,5,0,duplex_townhouse,4,1,8,0,1,Student,14.344587241703847,walk
2,HOME_OTHER,0.9991681492870943,2,6,2,detached,6,1,61,1,6,FTE,18.45138234727795,drive
5,SHOPPING,1.8331331875034733,3,3,2,detached,5,1,48,1,2,Unemployed,10.847971586870749,drive
3,HOME_OTHER,8.720265098187191,2,3,2,duplex_townhouse,5,0,69,1,5,PTE,16.75067254770091,drive
4,HOME_OTHER,1.8175729640879636,2,2,2,detached,7,1,57,1,5,PTE,16.371860401126636,drive
7,HOME_OTHER,4.6930388444395055,1,1,0,appartment,3,0,55,1,5,FTE,12.070011101537904,passenger
2,HOME_OTHER,7.653972489271618,2,2,0,detached,5,1,78,1,2,Retired,15.777834164750292,drive
4,HOME_OTHER,1.5747274451664457,2,3,2,detached,7,0,44,1,5,Homemaker,11.939926096059077,passenger
3,HOME_WORK,9.14086881338072,1,1,1,duplex_townhouse,6,0,48,1,5,FTE,15.552676524684607,drive
5,OTHER,1.8433042038057827,3,4,2,appartment,5,1,47,1,3,FTE,9.960029688629085,walk
5,HOME_WORK,3.069226634221664,1,1,2,detached,3,0,52,1,6,FTE,7.3169018059044095,drive
2,OTHER,18.07011751883908,2,2,2,detached,7,0,52,1,5,FTE,7.123258105215623,passenger
2,HOME_WORK,2.5511208057902057,1,1,0,appartment,7,0,37,1,5,FTE,8.682316213750111,drive
2,ESCORT_TRANSFER,1.4296362926295116,2,5,4,detached,4,0,46,1,5,PTE,5.781651951428546,drive
1,HOME_WORK,2.210196588345,1,2,0,appartment,2,1,53,1,2,FTE,16.308972032960405,drive
6,HOME_OTHER,1.3775324704556073,2,2,2,appartment,5,0,61,1,2,Unemployed,17.362087431613254,pt
1,HOME_OTHER,3.2875498163186725,2,2,0,appartment,1,1,62,1,5,Retired,8.545715794324034,drive
2,HOME_OTHER,9.181118851202843,2,2,2,detached,5,1,63,1,6,PTE,4.958252627793164,drive
3,HOME_OTHER,3.5542841278477977,0,1,0,detached,1,1,71,0,2,Retired,12.875223856332267,passenger
3,HOME_WORK,15.029962485584043,0,1,0,appartment,5,1,59,1,6,FTE,15.787393999755425,cycle
4,SHOPPING,1.8547842711362592,2,2,2,detached,7,0,69,1,5,Volunteer,14.105911643585927,drive
5,SHOPPING,7.974024444955713,1,2,0,appartment,5,0,61,1,2,FTE,11.690774280614429,drive
3,HOME_OTHER,1.8825879721526673,2,2,2,detached,7,1,70,1,2,Retired,18.59188766220032,drive
5,SHOPPING,4.3375549656691605,1,1,0,duplex_townhouse,5,0,41,1,3,Retired,10.24594737959704,drive
2,HOME_OTHER,3.7537900353864355,2,2,2,duplex_townhouse,5,0,56,1,6,FTE,13.218912416741105,passenger
5,OTHER,1.6814639766305142,1,1,0,duplex_townhouse,5,0,64,1,5,Volunteer,13.408696171510956,drive
6,OTHER,0.5662326814906483,1,2,0,appartment,5,1,48,1,6,FTE,12.934103805098232,drive
3,OTHER,-0.08448524592776085,3,2,0,duplex_townhouse,3,0,82,1,2,Retired,20.01375655835303,drive
1,HOME_OTHER,0.04554426273017642,0,1,0,appartment,2,0,59,1,2,Unemployed,8.999053418908444,walk
2,HOME_OTHER,-0.4475874923536479,7,2,2,detached,7,0,52,0,1,Unemployed,17.11077519251311,walk
3,HOME_EDU,6.607866022747001,3,5,0,detached,7,1,11,0,1,Student,18.278537889049687,passenger
5,HOME_WORK,5.443296175292833,1,2,0,appartment,7,1,31,1,5,FTE,6.029455473984377,pt
5,SHOPPING,0.4817002496408779,1,1,0,detached,2,0,78,1,5,Retired,15.70038250814775,drive
2,OTHER,9.614685271971833,2,4,4,detached,7,0,43,1,3,FTE,11.073310962640342,drive
5,HOME_WORK,0.41447257561373146,2,2,2,detached,7,0,44,1,6,FTE,7.450334442648856,drive
5,HOME_OTHER,0.01403330680360848,1,2,0,detached,5,0,71,1,2,Homemaker,14.656467315989078,drive
5,OTHER,14.765037752221078,2,2,0,detached,7,1,43,1,2,FTE,7.6611345803598585,drive
5,SHOPPING,3.3342308390099156,1,1,0,appartment,4,0,50,1,6,FTE,10.03667824794459,pt
6,HOME_OTHER,29.5852755078795,0,3,0,appartment,1,1,52,0,2,Unemployed,14.75424140060692,walk
2,SHOPPING,3.59164762925782,1,2,0,detached,3,1,74,1,6,Retired,17.588517409414507,walk
5,OTHER,1.0919342395646887,2,1,0,detached,7,0,64,1,5,FTE,12.643398485960603,drive
1,OTHER,1.1910865559132646,3,5,4,detached,7,1,59,1,6,FTE,12.345759495591544,drive
2,HOME_WORK,0.40196661749265994,2,2,2,appartment,7,0,35,1,6,FTE,14.019274514102543,walk
5,OTHER,1.1515799038662755,1,1,0,duplex_townhouse,2,0,83,1,5,Retired,10.64178826509949,drive
4,HOME_OTHER,-0.017610474020383626,1,1,0,detached,4,0,63,1,4,Retired,14.990966105741743,drive
2,OTHER,2.7102782196408524,1,1,1,appartment,7,1,41,1,6,Retired,7.642214078558562,pt
3,BUSINESS,0.2422921426041264,2,3,0,appartment,7,0,38,1,5,FTE,19.141963022046703,walk
2,HOME_OTHER,0.2721023582657225,2,3,2,duplex_townhouse,2,0,4,0,1,Student,16.89694332731026,passenger
5,HOME_WORK,11.032040982571118,0,1,0,appartment,6,1,39,1,6,FTE,13.530202912469905,pt
3,HOME_OTHER,0.7367944204996039,2,2,0,appartment,5,0,54,1,5,Volunteer,11.911492794169787,passenger
2,SHOPPING,0.47060346112364776,2,2,3,detached,6,0,53,1,2,Volunteer,18.25528421576879,drive
3,OTHER,0.11061445456929886,1,1,0,duplex_townhouse,7,0,63,1,6,PTE,17.682577057790184,walk
5,HOME_WORK,2.123349943717803,1,1,0,detached,3,1,72,1,5,Retired,7.169251217860723,drive
5,HOME_OTHER,0.44106926047664985,3,5,2,detached,2,0,17,1,2,Student,19.8780697958429,drive
1,HOME_WORK,14.79440061943033,1,2,0,duplex_townhouse,5,1,56,1,5,FTE,11.112555335111066,drive
4,HOME_OTHER,2.785534678582897,2,2,0,detached,6,1,68,1,5,PTE,21.25368531551734,drive
5,HOME_WORK,3.9717744042677174,2,2,0,appartment,4,1,40,1,2,FTE,7.8393142909331495,pt
6,HOME_OTHER,0.5007280571833495,1,1,0,appartment,2,0,87,1,2,Retired,17.517341618761854,passenger
1,OTHER,1.2993697710013496,2,2,2,detached,7,1,56,1,6,FTE,8.004218693302576,drive
5,OTHER,31.33542369186911,2,3,0,detached,5,1,41,1,3,FTE,11.487176189488641,drive
2,HOME_OTHER,-0.10618954706888406,3,5,2,detached,7,0,45,1,5,FTE,12.13215930918745,drive
1,HOME_WORK,24.728904453179585,2,2,2,duplex_townhouse,5,0,62,1,5,FTE,10.95369629473722,drive
3,OTHER,3.5452060149913818,3,3,2,detached,5,0,13,1,2,Student,12.747017735610948,drive
2,HOME_OTHER,2.3801571025023502,1,3,2,appartment,4,0,-4,0,1,Unknown,12.446516883710483,passenger
6,OTHER,-0.4137527886100417,2,5,2,detached,7,1,7,0,1,Student,11.366586233857449,walk
5,HOME_OTHER,2.783128809475489,3,5,0,detached,5,0,67,1,2,Retired,7.093691829350005,drive
1,BUSINESS,24.05470976906232,1,2,2,appartment,7,1,63,1,6,FTE,4.880505151453637,drive
4,HOME_OTHER,1.1809216366092963,3,2,2,detached,6,0,48,1,5,Volunteer,20.989200746784697,drive
6,OTHER,1.1151607093227411,1,2,0,duplex_townhouse,2,1,72,0,1,Retired,18.896878997737446,passenger
1,HOME_WORK,4.809014215011365,2,2,0,detached,5,0,36,1,2,FTE,5.992330715642677,passenger
3,BUSINESS,6.363798821774573,1,2,0,detached,7,1,50,1,6,FTE,15.57306641310998,walk
5,SHOPPING,9.068836317534632,1,1,0,detached,2,0,79,1,2,Retired,18.42528018339486,drive
2,HOME_OTHER,1.8676946717373175,2,3,2,detached,7,1,3,0,1,Unknown,21.90383402089334,passenger
3,HOME_OTHER,0.24672414172383228,2,2,0,detached,7,1,60,1,3,FTE,15.958215705352076,drive
5,HOME_WORK,7.039992477938704,1,2,0,appartment,5,1,64,1,2,FTE,9.19092408247082,drive
5,SHOPPING,2.659089467106924,1,1,0,appartment,2,0,59,1,3,Retired,21.623158624922457,drive
3,OTHER,0.962193081001866,2,2,4,detached,5,0,38,1,5,PTE,12.831744472963408,drive
2,HOME_OTHER,2.724123887981503,1,2,0,appartment,7,0,57,1,5,FTE,8.731251832870727,passenger
2,HOME_WORK,2.110901793508162,1,2,0,detached,7,1,76,1,6,PTE,16.019015739291188,drive
4,HOME_OTHER,24.97863448484419,2,3,2,detached,7,0,-1,0,1,Unknown,13.60013583829911,passenger
5,OTHER,6.856381952567926,4,5,0,detached,4,0,-1,0,1,Student,19.75729832322127,drive
5,HOME_WORK,2.8042528051407745,0,1,0,appartment,2,1,48,1,2,FTE,7.529019391186877,pt
6,HOME_OTHER,0.8890360278161797,2,2,0,detached,7,1,55,1,6,FTE,13.497423481731401,drive
3,HOME_WORK,6.160899376353118,1,2,0,detached,7,1,36,1,5,FTE,7.240548152423947,pt
5,HOME_WORK,1.5749217119811503,1,1,2,duplex_townhouse,5,0,45,1,5,FTE,13.561509138297549,drive
1,HOME_OTHER,0.47449224768616144,2,5,2,detached,2,1,1,0,1,Unknown,17.68448144865907,passenger
6,HOME_OTHER,0.8416630539202641,2,2,2,appartment,2,0,69,1,2,Retired,9.18331141875978,passenger
3,OTHER,14.962854121344334,2,2,2,detached,4,1,65,1,5,Retired,8.476438551249219,drive
1,HOME_OTHER,7.003560670578039,2,2,2,detached,5,1,74,1,2,Retired,10.458022456868452,drive
6,HOME_OTHER,-0.03525110873757742,1,3,0,duplex_townhouse,3,0,81,1,5,Volunteer,12.103882797962118,drive
5,HOME_OTHER,0.1595843802756699,4,2,0,appartment,7,1,38,1,5,FTE,18.54900120875567,walk
1,SHOPPING,0.2630904953982694,2,2,2,detached,7,1,63,1,6,FTE,11.724056511317185,drive
3,OTHER,3.4010464026826686,2,2,2,detached,7,1,45,1,6,FTE,18.051015364381225,walk
2,HOME_EDU,-0.1883852706684751,1,3,0,detached,2,0,65,0,1,Unemployed,6.951420304810131,walk
2,HOME_OTHER,5.284921482036129,1,1,0,duplex_townhouse,2,1,66,1,2,Retired,13.341834409445285,passenger
3,OTHER,5.082972079326478,2,2,0,detached,6,1,66,1,3,Retired,16.45892926101878,drive
6,OTHER,0.15674290302088378,1,1,0,appartment,3,0,65,1,3,Unemployed,11.890722261092048,walk
5,HOME_OTHER,2.173157041339148,1,1,0,appartment,4,1,48,1,1,Retired,10.858947822943081,drive
5,SHOPPING,0.8888036355944537,0,1,0,appartment,4,1,72,0,2,Retired,11.168280222263244,cycle
5,HOME_WORK,12.549470622290276,2,4,0,detached,7,1,40,1,6,FTE,13.4568321925111,drive
4,OTHER,24.371979188203134,0,1,0,appartment,1,1,60,1,5,Retired,14.71288677447365,cycle
1,HOME_WORK,1.0339959397064142,4,2,1,detached,6,1,41,1,2,FTE,7.732410921636139,drive
5,HOME_WORK,12.451779657343318,2,3,2,detached,7,1,14,1,2,FTE,6.392169252522045,pt
1,ESCORT_TRANSFER,3.710130940099173,1,1,2,appartment,3,0,46,1,5,PTE,8.054331517255246,drive
5,OTHER,8.209140435318371,2,3,2,detached,5,0,41,1,5,Homemaker,8.549530927669851,drive
3,HOME_WORK,-0.10885492502463678,1,2,0,appartment,7,1,31,1,5,FTE,17.42194347964264,walk
5,HOME_WORK,3.940165179155091,1,2,0,detached,6,1,76,1,2,FTE,19.420806971712842,drive
3,OTHER,5.407606196614747,2,5,4,detached,7,1,7,0,1,Student,13.462312020590481,passenger
4,ESCORT_TRANSFER,0.3880914810680778,1,1,0,appartment,2,0,71,1,2,Retired,15.820189835536588,walk
5,HOME_OTHER,0.4574330971067737,1,1,0,appartment,3,1,48,1,2,FTE,17.63925083047999,drive
5,HOME_WORK,15.926353715599388,1,1,0,detached,6,1,65,1,6,FTE,8.441647312211161,drive
5,HOME_OTHER,0.49547309400992234,1,1,1,appartment,2,1,81,1,6,Retired,18.04551473063032,drive
1,OTHER,18.868239502524723,1,1,0,appartment,4,0,68,1,3,Retired,15.67183697754935,passenger
5,HOME_OTHER,5.4716001046795775,3,2,0,detached,7,0,70,1,3,Retired,11.935737743540725,drive
1,BUSINESS,0.6963859337533673,2,2,2,duplex_townhouse,7,1,46,1,3,FTE,10.185536151925366,drive
1,HOME_WORK,10.436625133719861,2,4,2,detached,7,1,51,1,5,FTE,6.777981123265543,walk
2,HOME_OTHER,9.056428805099996,0,2,0,detached,3,0,62,0,6,Volunteer,16.069278038654428,pt
3,OTHER,7.1498793544066555,2,2,0,detached,5,0,58,1,5,Homemaker,11.175258296750382,drive
5,HOME_WORK,8.65740304434603,1,1,0,appartment,4,0,83,1,2,Retired,12.069941135472346,drive
3,HOME_OTHER,1.448365695348964,2,2,0,detached,5,1,55,1,5,FTE,6.608141570334915,drive
2,HOME_WORK,0.7418508029471501,2,2,0,detached,7,0,63,1,5,FTE,4.581770575878571,drive
1,HOME_OTHER,1.4414409144742368,0,1,0,appartment,1,0,54,0,1,Unemployed,10.224713790938202,walk
5,HOME_OTHER,1.8109751217153303,1,1,0,duplex_townhouse,4,1,70,1,5,Retired,11.292761940609388,drive
2,HOME_WORK,7.055437292287367,0,1,0,detached,2,1,47,1,2,Retired,7.010469741978231,walk
4,ESCORT_TRANSFER,51.70202216712218,2,4,4,detached,7,0,35,1,5,PTE,17.517240924473814,drive
3,HOME_OTHER,1.2470691818122868,1,1,0,detached,2,1,82,1,2,Retired,15.538489267694091,drive
4,HOME_OTHER,0.9401144906812189,2,1,7,duplex_townhouse,6,0,50,1,5,Volunteer,16.30487006002243,drive
3,HOME_WORK,18.633224423169374,1,1,2,detached,7,0,39,1,5,FTE,2.1945188367642325,walk
3,HOME_WORK,15.25187537772468,2,4,4,detached,6,1,39,1,5,FTE,7.253277227612596,drive
4,HOME_WORK,18.877720295342353,2,2,2,detached,7,0,52,1,6,FTE,18.13391953073515,drive
5,SHOPPING,1.8845275568752944,1,1,0,appartment,1,0,53,0,2,Unemployed,13.892323992458266,passenger
3,ESCORT_TRANSFER,9.446288512420928,2,3,4,duplex_townhouse,4,0,4,0,1,Unknown,14.334293894791164,passenger
5,OTHER,-0.178914617848125,1,2,0,detached,2,1,82,1,2,Retired,17.163358966218865,walk
3,BUSINESS,1.076127451418572,1,1,0,duplex_townhouse,7,0,56,1,5,Volunteer,12.167253104880047,drive
3,BUSINESS,10.631388569070113,2,2,0,detached,7,1,36,1,2,FTE,8.214566539126848,drive
4,HOME_OTHER,3.146459336056441,2,3,0,appartment,3,1,7,0,2,Retired,21.02978421344806,passenger
1,HOME_WORK,3.2803568362504008,1,2,0,detached,6,1,23,1,5,FTE,6.674993054430807,drive
5,HOME_OTHER,0.7690545723209362,2,2,0,detached,7,1,35,1,2,FTE,18.004994016216006,drive
3,SHOPPING,0.3699273324013608,1,2,0,appartment,1,0,73,1,2,Retired,18.56483460588482,drive
2,SHOPPING,2.258513525069112,1,1,0,detached,4,1,59,1,3,Retired,14.115945473644313,drive
3,ESCORT_TRANSFER,6.32947643708641,2,5,0,detached,5,1,36,1,2,FTE,20.324666594918067,drive
5,HOME_OTHER,2.8436442548990732,0,1,0,detached,2,0,56,1,5,Retired,8.467794560640717,passenger
1,OTHER,2.4487626585606757,0,1,0,detached,1,1,82,0,2,Retired,8.835893676196799,pt
3,HOME_WORK,15.806673684112631,1,1,0,detached,6,0,51,1,6,FTE,13.475445986226974,drive
4,OTHER,5.089564410926519,1,1,0,duplex_townhouse,5,0,57,1,5,FTE,11.963339713158913,drive
2,HOME_WORK,8.660763122738928,3,2,2,appartment,6,1,38,1,5,FTE,15.517473083866651,pt
5,SHOPPING,3.436188897145798,0,1,0,appartment,1,0,85,0,2,Retired,13.835854914513025,passenger
5,HOME_EDU,0.750417633818667,2,4,3,detached,5,1,2,0,1,Student,7.252529652800001,passenger
1,SHOPPING,2.5361024215416443,3,2,0,detached,3,1,84,1,2,Retired,12.372040965896844,drive
3,OTHER,6.406442332705954,5,4,2,detached,7,1,11,0,1,Student,18.385905648031418,walk
5,SHOPPING,0.4913047279228514,1,1,0,appartment,7,0,54,1,5,FTE,11.62659112050689,drive
4,OTHER,3.8879250635146994,2,3,0,detached,3,1,44,1,2,FTE,19.12812395879529,drive
3,HOME_WORK,7.6895705936725385,2,2,0,duplex_townhouse,7,0,64,1,5,FTE,8.534967172641563,pt
3,OTHER,7.5863298919682896,2,4,0,duplex_townhouse,6,1,29,1,3,FTE,16.89366315743006,drive
3,HOME_WORK,12.479023566611785,1,1,0,appartment,5,1,33,1,5,FTE,13.997655987101634,drive
5,HOME_OTHER,2.7651026647764323,2,2,0,detached,2,0,73,1,2,Retired,8.949995371199863,passenger
3,HOME_OTHER,25.211951834997215,4,1,0,detached,6,0,66,1,4,Homemaker,11.68776746455129,drive
3,HOME_OTHER,9.962776130558408,2,2,0,detached,7,1,31,1,5,FTE,9.245676836335939,drive
3,HOME_OTHER,14.934329372712421,1,1,0,duplex_townhouse,5,1,87,1,5,Volunteer,17.244941439939677,drive
1,OTHER,13.696338228809147,1,4,3,appartment,3,1,4,0,1,Student,15.338203699461443,passenger
1,HOME_OTHER,15.68648760412573,2,1,2,duplex_townhouse,5,0,66,1,5,Retired,10.122341894934548,drive
5,SHOPPING,0.7877108500523391,1,1,0,detached,5,0,88,1,4,Retired,10.509710129134033,drive
5,HOME_WORK,6.841618167513936,1,2,0,detached,2,0,70,0,2,FTE,7.7368139545899774,passenger
5,HOME_WORK,2.925507320249278,1,2,0,detached,2,1,73,1,3,FTE,11.673154532889999,drive
5,HOME_OTHER,0.22712530906619793,1,1,2,duplex_townhouse,5,0,65,1,5,FTE,15.609721117783014,drive
5,SHOPPING,0.6430080048800251,2,2,0,detached,4,1,51,1,2,FTE,15.468563770545934,drive
5,HOME_OTHER,0.44611218220895577,2,1,0,detached,2,0,64,1,4,Unemployed,6.861175074874865,drive
2,SHOPPING,1.3246936580237134,1,2,1,appartment,7,1,28,1,6,FTE,15.25864111165157,drive
2,SHOPPING,-0.21369923222820741,1,2,0,detached,3,0,64,1,6,FTE,16.571570881477342,walk
2,HOME_OTHER,5.7432327017574485,2,1,0,detached,5,1,63,1,5,Volunteer,17.024120171939952,drive
4,HOME_WORK,30.20121228896542,2,2,0,detached,5,0,46,1,3,FTE,8.59608983528933,drive
2,HOME_OTHER,0.3058993219784458,2,5,2,detached,7,0,45,1,5,FTE,8.254354993746688,drive
1,HOME_WORK,7.0335665905632485,2,2,0,duplex_townhouse,4,0,33,1,5,FTE,14.115772045940016,pt
3,OTHER,7.287824021204925,1,2,0,detached,3,1,74,0,2,Retired,7.570034469996351,passenger
2,HOME_OTHER,1.0793038988066224,2,2,2,appartment,7,0,62,1,6,FTE,19.91714906834582,passenger
2,HOME_WORK,0.11718003177296066,3,3,2,detached,7,0,18,1,5,FTE,11.006309200209081,pt
4,HOME_WORK,3.177537234279324,2,2,2,duplex_townhouse,7,0,63,1,5,Volunteer,17.529349658258553,drive
2,HOME_WORK,0.7133223373837184,2,2,0,detached,6,0,66,1,5,Volunteer,4.869957130153184,passenger
2,ESCORT_TRANSFER,9.43711953294734,3,2,0,detached,6,1,46,1,2,FTE,16.595636816318915,drive
2,ESCORT_TRANSFER,4.156024078067575,1,1,0,appartment,4,1,23,0,4,FTE,7.2365325327600125,passenger
2,HOME_WORK,1.5500603604003391,1,1,0,detached,7,0,56,1,2,Volunteer,17.69249110894226,drive
6,SHOPPING,16.23094583602732,1,1,0,detached,6,0,55,1,5,FTE,8.845850390230163,drive
3,HOME_WORK,7.2077897432558045,2,2,2,duplex_townhouse,4,1,59,1,2,PTE,8.144941933449658,passenger
2,OTHER,2.262702011567515,1,1,0,duplex_townhouse,5,0,74,1,5,Volunteer,9.436161271114432,drive
5,HOME_OTHER,10.920368738394503,1,1,0,detached,1,1,62,1,5,Retired,11.360751118552537,drive
2,HOME_WORK,4.164502285535849,0,1,0,detached,4,0,71,0,2,FTE,9.264406889442478,pt
4,OTHER,-0.02843770428886261,3,4,2,detached,7,0,35,1,5,Student,14.886623684056998,drive
5,HOME_WORK,40.680238487737036,1,1,0,detached,6,1,56,1,5,FTE,6.815959611891142,pt
1,OTHER,0.9421779823697942,2,2,2,detached,4,0,16,0,1,Unknown,8.20888562451749,passenger
7,HOME_OTHER,0.737171711371725,2,2,0,detached,4,1,80,1,6,Retired,10.368599865168612,drive
1,OTHER,1.0163076658536727,1,1,0,appartment,1,0,55,1,2,PTE,11.82611554579036,drive
3,SHOPPING,1.5889777629199737,1,1,0,detached,5,0,37,1,5,Volunteer,13.161668288899936,pt
3,HOME_WORK,0.26609759729563,2,2,0,detached,7,1,49,1,3,FTE,10.472443105139991,drive
3,HOME_WORK,5.835833317917097,2,2,0,duplex_townhouse,5,0,38,1,6,FTE,17.760811350310565,drive
3,HOME_OTHER,5.470437824167288,2,2,0,detached,6,0,55,1,2,Retired,19.48030718587897,passenger
3,HOME_WORK,24.85411354143577,1,2,0,duplex_townhouse,7,1,49,1,6,FTE,16.652567495580406,drive
2,ESCORT_TRANSFER,0.6250236815420038,2,2,2,detached,5,1,54,1,5,FTE,4.810048639719097,drive
3,OTHER,6.849327102248862,2,2,2,detached,6,1,63,1,6,Volunteer,16.217097338939986,passenger
4,HOME_WORK,10.232915851083884,6,2,2,appartment,7,0,44,1,5,FTE,7.584317912985891,pt
2,HOME_OTHER,2.1800362909241944,3,6,2,detached,5,0,18,1,5,Unknown,17.074503161866243,passenger
2,HOME_WORK,1.6826418311068192,1,2,0,detached,6,1,50,1,5,FTE,16.68037112378669,pt
1,HOME_WORK,18.210360233997154,1,1,0,appartment,5,0,65,1,2,FTE,8.703932387743361,drive
5,BUSINESS,-0.1588828223009816,1,2,2,appartment,7,0,62,1,6,FTE,14.398131893648154,walk
2,OTHER,3.1269371485044086,2,1,2,appartment,5,0,43,1,3,Retired,15.057104563584186,drive
4,HOME_WORK,2.342228428033895,2,2,0,detached,6,1,49,1,5,FTE,7.347995967735043,drive
1,SHOPPING,0.83499224550373,2,2,2,detached,7,1,73,1,6,Retired,13.768579408051977,cycle
5,ESCORT_TRANSFER,1.6328727644734848,2,2,0,detached,2,1,75,1,2,Retired,7.517437380616333,passenger
3,HOME_WORK,1.087304660283301,1,1,2,duplex_townhouse,4,0,55,1,4,FTE,16.690578927134165,pt
1,OTHER,2.5736749412742936,1,1,0,appartment,2,0,66,1,2,FTE,12.406673328923118,drive
1,HOME_OTHER,6.006610124023228,1,1,0,appartment,5,0,48,1,5,FTE,15.218667720008828,drive
4,HOME_OTHER,1.0021996399368067,1,2,2,detached,5,0,34,1,5,PTE,14.589544181123093,drive
3,OTHER,0.8999494204898062,2,2,1,detached,2,1,49,1,2,FTE,15.090131651990019,drive
5,HOME_WORK,19.74005935064654,2,3,2,detached,7,1,38,1,5,FTE,7.7128382214548274,passenger
3,SHOPPING,0.3547452402593967,1,1,2,detached,5,0,63,1,3,Retired,6.856828538091761,drive
5,HOME_OTHER,1.115144702501699,2,2,0,detached,5,1,52,1,5,FTE,17.081128168885435,drive
4,HOME_OTHER,3.2656986105543178,1,1,2,duplex_townhouse,5,0,58,1,2,FTE,17.538716534000695,drive
2,SHOPPING,0.0049202495623767994,1,1,0,detached,2,0,59,1,2,PTE,12.8754800063763,walk
5,BUSINESS,0.5087892433573615,2,2,0,detached,7,1,61,1,5,Retired,16.368751408452265,drive
3,HOME_OTHER,3.804200058708287,1,1,2,appartment,5,0,49,1,5,FTE,14.517518187009,drive
1,HOME_OTHER,5.374233127475957,1,1,0,detached,4,1,76,1,2,Retired,9.368497956207912,drive
5,SHOPPING,4.0785376493826595,2,2,0,detached,5,0,81,1,2,Retired,18.072571119213308,drive
2,OTHER,5.37568291209562,4,2,0,appartment,5,0,22,1,5,Student,11.894476295597226,drive
1,BUSINESS,18.72104965571892,2,2,2,duplex_townhouse,5,1,55,1,6,FTE,11.940908410636439,drive
3,HOME_OTHER,0.19756983079615453,2,2,2,detached,7,1,70,1,6,Retired,14.400151797831906,drive
6,SHOPPING,2.0701559861378978,2,2,0,detached,6,0,57,1,1,Volunteer,16.329037260764242,passenger
5,HOME_WORK,0.3067280080086804,1,1,2,appartment,2,1,50,1,5,FTE,10.844612124471595,drive
5,OTHER,1.4207954906468914,2,2,0,appartment,3,1,53,1,2,FTE,11.636403555847098,passenger
5,OTHER,9.664836596045522,1,1,0,appartment,2,0,80,1,5,Retired,11.792251529362247,drive
3,BUSINESS,22.500837587312024,1,2,1,appartment,5,1,32,1,6,FTE,15.402551171455404,drive
4,SHOPPING,2.1509917745926908,1,1,2,detached,4,0,47,1,5,FTE,11.614078032783299,drive
